hit_frame,frame,player_id,stroke_type,kp_left_shoulder_x,kp_left_shoulder_y,kp_right_shoulder_x,kp_right_shoulder_y,kp_left_elbow_x,kp_left_elbow_y,kp_right_elbow_x,kp_right_elbow_y,kp_left_wrist_x,kp_left_wrist_y,kp_right_wrist_x,kp_right_wrist_y,kp_left_hip_x,kp_left_hip_y,kp_right_hip_x,kp_right_hip_y,kp_left_knee_x,kp_left_knee_y,kp_right_knee_x,kp_right_knee_y,kp_left_ankle_x,kp_left_ankle_y,kp_right_ankle_x,kp_right_ankle_y
251,246.0,2,backhand,520.4774780273438,440.81353759765625,510.8771667480469,437.5606689453125,507.8236083984375,468.20111083984375,508.528076171875,462.2389221191406,492.1342468261719,457.3871154785156,497.1192932128906,462.2522277832031,559.2557983398438,493.033203125,550.2880249023438,490.613525390625,535.0648193359375,540.3211059570312,518.8855590820312,532.6116943359375,567.1420288085938,585.6456909179688,541.5692749023438,573.6351318359375
251,247.0,2,backhand,515.5693359375,444.4716796875,513.669921875,434.7574157714844,502.8823547363281,474.5975036621094,516.0769653320312,455.8425903320313,493.9381713867188,463.2862243652344,504.0028991699219,465.9920349121094,555.3367919921875,493.0548706054688,551.216796875,488.4552612304688,534.2516479492188,541.989990234375,519.5949096679688,533.0859375,566.93798828125,584.105712890625,541.2993774414062,573.4786987304688
251,248.0,2,backhand,514.7755737304688,445.784423828125,511.5292053222656,436.6541748046875,503.0058898925781,477.3021545410156,509.488037109375,459.9905090332031,498.4417419433594,468.8751831054688,501.4598388671875,470.03424072265625,553.6703491210938,492.7576293945313,549.1882934570312,488.4305419921875,534.7811279296875,540.4931640625,520.5265502929688,530.9573364257812,565.8319702148438,582.9129638671875,540.5802612304688,571.0037841796875
251,249.0,2,backhand,512.9825439453125,445.88323974609375,518.0202026367188,432.397216796875,504.32611083984375,484.02874755859375,519.0811157226562,457.3903198242188,494.2676086425781,488.35833740234375,502.086669921875,481.0455932617188,551.9526977539062,494.2908935546875,552.9122314453125,487.7253112792969,535.4146728515625,541.2998046875,521.9384155273438,528.7574462890625,564.7718505859375,582.8685302734375,537.8111572265625,567.6741333007812
251,250.0,2,backhand,509.6737976074219,445.2269592285156,524.55810546875,431.67974853515625,501.6111450195313,483.1138610839844,525.2636108398438,457.22955322265625,487.9576721191406,499.1546020507813,502.10198974609375,488.7530517578125,547.340087890625,493.5109252929688,554.9799194335938,486.5382385253906,536.9991455078125,540.8065185546875,528.8499755859375,526.888671875,561.7493286132812,583.19970703125,534.2630004882812,564.8673095703125
251,251.0,2,backhand,510.0453186035156,444.6591491699219,526.176025390625,431.4872131347656,501.3277282714844,482.295654296875,521.4055786132812,457.5606689453125,489.22174072265625,496.42333984375,499.9384460449219,488.90911865234375,551.22509765625,492.3621826171875,560.9073486328125,485.22210693359375,532.8491821289062,532.5980224609375,531.5850830078125,518.5743408203125,549.2755737304688,578.84716796875,535.3416137695312,560.0667114257812
251,252.0,2,backhand,507.5491333007813,447.8362426757813,528.077392578125,429.6546020507813,499.9404296875,489.31976318359375,522.8804931640625,456.2692565917969,493.3196105957031,498.6648559570313,500.5175476074219,490.1193237304688,549.801025390625,492.544189453125,561.0697021484375,483.420654296875,541.735595703125,538.599609375,531.3370971679688,518.4056396484375,573.7532348632812,589.5774536132812,534.4133911132812,563.1007080078125
251,253.0,2,backhand,506.8554382324219,449.0701904296875,530.685302734375,428.20892333984375,505.5016174316406,493.6234130859375,528.5560913085938,450.2063903808594,506.0115966796875,525.2659912109375,512.0704956054688,489.6214599609375,549.8533935546875,491.87744140625,563.7163696289062,482.2276916503906,543.682373046875,536.2003173828125,534.2191772460938,518.2733764648438,572.7061767578125,586.8641967773438,534.1627807617188,563.2159423828125
251,254.0,2,backhand,504.7620544433594,449.9571838378906,531.6221923828125,427.8924255371094,503.3294067382813,495.9070434570313,540.2579345703125,448.1314697265625,504.9378051757813,526.2301635742188,533.783935546875,482.994384765625,550.6636962890625,490.1768798828125,565.312744140625,480.637451171875,544.2282104492188,535.1983032226562,531.9142456054688,518.5661010742188,578.9602661132812,586.5062255859375,536.1690673828125,564.6585693359375
251,255.0,2,backhand,504.3374633789063,449.1817932128906,532.0125122070312,427.4183349609375,502.6953125,496.103759765625,538.2905883789062,449.8341064453125,503.5065612792969,524.7025756835938,530.8406372070312,488.403076171875,549.8416137695312,490.8111572265625,564.91015625,481.5585632324219,546.648193359375,535.344970703125,531.8001708984375,519.0756225585938,583.6422729492188,585.9287109375,536.0736694335938,564.84521484375
251,256.0,2,backhand,503.6900024414063,447.9251708984375,532.1536865234375,427.2917785644531,502.1311950683594,495.0882568359375,542.43359375,450.2521362304688,502.9625244140625,525.3052978515625,537.770263671875,487.34619140625,548.8192138671875,490.4588623046875,563.7987670898438,481.8670654296875,547.5008544921875,534.7693481445312,530.2130737304688,519.3834228515625,587.0814819335938,584.9093627929688,534.570068359375,564.84130859375
251,257.0,2,backhand,504.9949645996094,445.347412109375,537.1475830078125,426.27142333984375,503.154296875,493.3628540039063,544.5323486328125,447.21435546875,500.0628967285156,523.8948974609375,529.7432250976562,485.95068359375,545.1182861328125,492.0407104492188,562.5851440429688,485.2202758789063,547.3553466796875,534.858642578125,530.9095458984375,522.2271728515625,590.687744140625,584.0985717773438,538.2019653320312,566.9305419921875
251,258.0,2,backhand,504.8545227050781,445.4198303222656,535.0145874023438,425.2625427246094,504.9794921875,491.444091796875,546.5032348632812,446.0646057128906,504.0392150878906,522.1908569335938,542.1873168945312,483.4476623535156,550.5134887695312,489.2288818359375,566.2186279296875,481.1700134277344,550.7626342773438,532.0220336914062,531.2217407226562,518.3563842773438,591.2453002929688,581.904052734375,534.035400390625,564.9609375
251,259.0,2,backhand,505.481201171875,443.9100036621094,539.0681762695312,421.7671813964844,506.2720336914063,489.48052978515625,559.3770751953125,433.7240905761719,504.9794921875,520.1197509765625,560.3363037109375,456.5760498046875,550.8245849609375,488.6047973632813,567.87353515625,479.9188537597656,551.054443359375,530.8111572265625,531.334716796875,516.8757934570312,592.5146484375,580.8948974609375,533.826416015625,564.00244140625
251,260.0,2,backhand,507.4702453613281,440.6806945800781,545.0142211914062,419.7494201660156,506.1953430175781,487.7227783203125,569.8500366210938,422.0804138183594,502.4769592285156,519.2381591796875,571.6073608398438,433.8279418945313,546.9158935546875,492.945556640625,566.0210571289062,486.8292846679688,547.7733764648438,527.201416015625,532.9893798828125,519.0267944335938,593.3477172851562,576.8287353515625,537.2608642578125,567.5235595703125
251,261.0,2,backhand,508.5834655761719,440.2067565917969,544.2476806640625,414.9486389160156,508.7840881347656,486.2216796875,569.2596435546875,418.7017517089844,505.6235961914063,513.899658203125,574.8603515625,432.47943115234375,552.0997924804688,487.2843017578125,569.905517578125,478.018310546875,550.28759765625,526.3748779296875,535.1802368164062,512.3707275390625,594.2019653320312,579.190673828125,535.6736450195312,565.6536865234375
251,262.0,2,backhand,510.6526489257813,436.4832763671875,546.8569946289062,415.7953186035156,510.757080078125,484.218017578125,575.1569213867188,421.052001953125,505.7315368652344,512.2944946289062,583.779541015625,437.5747680664063,549.3482666015625,486.4750671386719,567.1404418945312,480.717529296875,549.202880859375,523.6371459960938,534.5242309570312,516.485107421875,594.21630859375,574.7069702148438,534.7756958007812,568.3599243164062
251,263.0,2,backhand,513.4515991210938,433.5863952636719,549.9459838867188,414.5960998535156,513.3885498046875,481.3220520019531,576.77490234375,425.5552062988281,506.8546447753906,509.4083251953125,580.2281494140625,447.37445068359375,549.1029052734375,485.13330078125,567.2876586914062,479.88861083984375,551.020751953125,523.8098754882812,535.4954223632812,517.5028686523438,595.0780639648438,573.9390258789062,534.5542602539062,568.8977661132812
251,264.0,2,backhand,514.8358764648438,431.0923461914063,550.9954223632812,414.4545593261719,513.1759643554688,477.6632385253906,578.4673461914062,426.830810546875,506.1985778808594,505.6717529296875,584.81396484375,444.69873046875,549.7494506835938,483.0330810546875,567.471435546875,478.68853759765625,553.53271484375,523.2399291992188,536.886962890625,517.5140380859375,594.9973754882812,573.4449462890625,534.76416015625,568.1477661132812
251,265.0,2,backhand,514.6641845703125,426.5241394042969,553.3257446289062,411.787353515625,514.037109375,472.4234313964844,582.4674072265625,423.41510009765625,509.3135986328125,507.2677001953125,591.0642700195312,441.65631103515625,543.593017578125,485.445068359375,563.1190185546875,481.4996948242188,554.035400390625,525.8687744140625,539.4576416015625,524.4189453125,592.1627197265625,569.4908447265625,535.1470947265625,569.0001831054688
251,266.0,2,backhand,520.8689575195312,424.2433166503906,557.2704467773438,409.6819152832031,518.2892456054688,470.0374145507813,586.18701171875,422.2301330566406,511.5862426757813,503.93890380859375,597.2478637695312,440.2748107910156,547.7814331054688,484.0357055664063,565.6082763671875,479.751708984375,556.7137451171875,526.936279296875,541.1876220703125,524.3834228515625,592.2454833984375,572.0704956054688,535.5939331054688,569.9136962890625
362,347.0,1,backhand,427.2453002929688,462.7331237792969,394.1184387207031,472.482666015625,430.077880859375,492.1638793945313,387.4482116699219,507.4801635742188,396.5191650390625,491.24072265625,382.8678283691406,477.96875,449.4160461425781,536.3737182617188,423.4284362792969,537.2207641601562,434.4315490722656,596.0717163085938,386.8987426757813,588.0023193359375,465.7785949707031,665.297119140625,403.6103820800781,644.852294921875
362,348.0,1,backhand,425.609375,464.9334411621094,393.4459838867188,470.5030212402344,428.3185424804688,494.1941528320313,393.09368896484375,502.4627075195313,395.1595764160156,496.5997314453125,391.97271728515625,489.26361083984375,449.1958618164063,538.975341796875,423.4877014160156,538.435791015625,433.1588745117188,597.0546875,387.44677734375,589.284423828125,465.67584228515625,666.6642456054688,403.7253723144531,648.366943359375
362,349.0,1,backhand,425.03265380859375,467.6753540039063,395.7148132324219,471.11761474609375,422.83013916015625,501.633056640625,390.8504943847656,498.2824096679688,392.6464538574219,502.6348876953125,390.0286865234375,470.4073791503906,449.2987976074219,542.9834594726562,425.3618469238281,541.6897583007812,432.5927734375,601.1635131835938,388.5887756347656,591.8587646484375,464.4093322753906,670.0740966796875,402.5407104492188,650.6265869140625
362,350.0,1,backhand,423.56103515625,471.01373291015625,395.799560546875,474.3032531738281,422.1695556640625,506.6893310546875,392.2510681152344,499.453125,395.2887878417969,515.5048217773438,393.1472473144531,470.9199523925781,449.49462890625,545.5078125,426.4901123046875,544.1656494140625,433.1467590332031,604.8436279296875,389.9762878417969,594.4508056640625,465.046142578125,673.0164794921875,402.343505859375,652.1040649414062
362,351.0,1,backhand,419.9551696777344,476.12933349609375,397.1917724609375,477.0422058105469,417.251953125,513.21484375,396.66644287109375,507.9948120117188,382.9947509765625,524.8461303710938,386.1642150878906,495.4112548828125,450.195068359375,548.103515625,429.7502746582031,545.6764526367188,433.0020751953125,607.1971435546875,388.3980407714844,596.8274536132812,467.9208984375,676.3369140625,399.5220336914063,655.64306640625
362,352.0,1,backhand,421.1816101074219,480.3154296875,396.73870849609375,479.7638549804688,414.9371643066406,518.635498046875,393.39056396484375,505.0328369140625,381.2522583007813,538.0059814453125,392.2576293945313,482.8714599609375,451.6823120117188,552.4767456054688,429.9713134765625,549.856689453125,434.21533203125,610.2147216796875,389.0352478027344,598.8914184570312,471.3893737792969,678.8255004882812,400.847900390625,656.0043334960938
362,353.0,1,backhand,422.8450012207031,484.9429626464844,396.65087890625,481.2748718261719,407.58990478515625,531.3212280273438,390.2906799316406,508.64593505859375,372.197265625,550.3575439453125,399.530517578125,488.74169921875,454.2761535644531,556.4898681640625,430.9570007324219,553.6664428710938,435.8085021972656,612.721923828125,391.7454223632813,599.427978515625,476.7335205078125,679.18212890625,401.95208740234375,656.1268310546875
362,354.0,1,backhand,422.5202331542969,489.2730102539063,396.47119140625,483.74462890625,409.5925903320313,536.630615234375,389.025390625,513.3375244140625,374.8418884277344,559.208984375,398.7876892089844,505.6395263671875,453.6158142089844,559.0578002929688,430.8282775878906,555.4301147460938,435.5930480957031,614.7994384765625,394.0183410644531,600.1820678710938,478.245361328125,679.6000366210938,402.8160095214844,655.1746215820312
362,355.0,1,backhand,421.5190734863281,492.9039916992188,403.32562255859375,481.8861389160156,405.9357299804688,541.1929321289062,392.5263366699219,509.96923828125,380.4713745117188,567.8350830078125,390.0439147949219,516.1344604492188,452.2032165527344,561.8550415039062,435.2467651367188,555.1726684570312,434.298828125,615.879638671875,396.6755981445313,599.1824340820312,474.4757690429688,680.713623046875,404.1944580078125,653.7697143554688
362,356.0,1,backhand,419.7986145019531,494.4989013671875,408.8751831054688,482.8517456054688,404.3884582519531,548.7430419921875,395.017333984375,513.08349609375,388.4698181152344,581.36083984375,390.3131103515625,514.2820434570312,451.5486755371094,560.0735473632812,439.68060302734375,553.5985107421875,435.35009765625,616.6023559570312,398.85986328125,596.965087890625,477.58013916015625,682.471435546875,403.8374328613281,651.909423828125
362,357.0,1,backhand,419.6317443847656,491.7935791015625,415.8665161132813,479.3725280761719,410.1173095703125,546.0354614257812,407.3049926757813,513.5746459960938,395.1980895996094,581.3223266601562,388.81390380859375,534.305419921875,449.6380920410156,557.2804565429688,442.7003479003906,550.2706298828125,434.7698974609375,617.6611328125,400.2291870117188,597.2886352539062,479.1429443359375,683.0982666015625,404.13323974609375,653.08447265625
362,358.0,1,backhand,416.0384521484375,490.0148315429688,424.8439636230469,478.3902893066406,409.1549987792969,539.6539306640625,411.5554809570313,515.030029296875,403.6229553222656,571.039306640625,387.4474182128906,544.162109375,449.36761474609375,556.07177734375,451.5233459472656,549.5670166015625,432.4579162597656,616.981201171875,403.3048706054688,598.318359375,476.71087646484375,682.6835327148438,403.749755859375,654.5545043945312
362,359.0,1,backhand,408.3199768066406,491.714599609375,434.4263916015625,478.91448974609375,408.30657958984375,544.6622314453125,441.02252197265625,519.1202392578125,407.1866760253906,580.5429077148438,415.5866394042969,564.2935791015625,445.9413146972656,557.389404296875,459.207763671875,550.7401123046875,429.0487976074219,618.552490234375,409.9921875,605.6838989257812,470.8729248046875,679.7304077148438,403.2701110839844,657.8845825195312
362,360.0,1,backhand,407.6261291503906,491.3966674804688,437.4327392578125,477.22747802734375,408.8428649902344,545.434814453125,450.1127014160156,517.059814453125,408.4046936035156,581.5579223632812,426.6854553222656,561.642822265625,445.1958312988281,556.5985107421875,460.6940612792969,549.330322265625,432.5517578125,619.1010131835938,415.0971374511719,604.4740600585938,469.0813598632813,680.4266357421875,403.8873901367188,656.3046264648438
362,361.0,1,backhand,407.1340026855469,487.024658203125,440.9372253417969,472.62158203125,408.4161682128906,538.6278076171875,459.6329345703125,508.9185791015625,409.8110961914063,575.0460815429688,441.2401428222656,551.7694702148438,443.8090515136719,554.476806640625,461.6469421386719,547.51171875,433.560546875,618.333251953125,420.0490112304688,604.474609375,468.8484497070313,679.5447387695312,406.5398254394531,657.2537841796875
362,362.0,1,backhand,406.9558715820313,483.8465881347656,443.88232421875,469.28717041015625,408.0045471191406,532.8515014648438,462.4512023925781,501.9456787109375,410.4780883789063,569.1442260742188,445.0047912597656,540.39599609375,442.0439147949219,552.180419921875,462.1343994140625,545.3316650390625,436.5574340820313,616.6610717773438,425.8214111328125,602.6531372070312,467.6343383789063,678.3760986328125,410.1997375488281,656.0922241210938
362,363.0,1,backhand,408.1184997558594,480.9662170410156,446.500244140625,465.4812927246094,408.2872009277344,529.4459228515625,464.7454528808594,495.146240234375,411.1065673828125,567.7588500976562,445.1083679199219,530.0501708984375,443.5115661621094,550.2828369140625,464.5792846679688,542.9360961914062,439.44091796875,615.9334716796875,429.13958740234375,599.7572631835938,468.271728515625,678.6221923828125,413.1311645507813,652.634033203125
362,364.0,1,backhand,406.56298828125,483.8892517089844,448.0584716796875,460.7972412109375,409.2295837402344,531.7068481445312,467.8283386230469,467.9444580078125,413.9395446777344,566.0153198242188,459.5045471191406,459.9710998535156,446.9895629882813,548.6798095703125,470.318359375,538.4210205078125,444.1714782714844,617.6806640625,439.91455078125,598.25244140625,466.72357177734375,681.6865234375,420.5998229980469,652.1621704101562
362,365.0,1,backhand,407.4775085449219,479.8406066894531,451.2666320800781,454.1199035644531,409.0794372558594,528.6038818359375,479.82568359375,455.9642639160156,410.9261779785156,564.8154907226562,467.5522155761719,462.09515380859375,450.7445068359375,544.18701171875,474.5815734863281,533.5361328125,444.41748046875,612.635986328125,437.5424499511719,591.131103515625,471.346435546875,679.3447265625,424.7175598144531,646.5164184570312
362,366.0,1,backhand,410.3822326660156,480.72760009765625,448.3145751953125,451.4486083984375,412.2594604492188,528.677734375,483.0169982910156,451.1148681640625,410.780029296875,564.923828125,489.22113037109375,454.7935180664063,455.3102722167969,539.8982543945312,475.024169921875,527.3670654296875,450.63189697265625,606.59033203125,444.91357421875,586.3692626953125,473.3507385253906,673.9765625,433.192138671875,649.847900390625
362,367.0,1,backhand,412.7349243164063,478.2057189941406,449.1785278320313,447.8779296875,414.53125,527.3407592773438,483.6399536132813,445.3918151855469,409.3394775390625,564.2483520507812,501.0325317382813,447.7942504882813,458.3905029296875,538.2486572265625,477.3829040527344,525.1650390625,450.1499938964844,603.6089477539062,447.7515563964844,582.1109619140625,471.1272583007813,673.3516235351562,439.1931762695313,647.212890625
362,368.0,1,backhand,414.24615478515625,475.01763916015625,449.5459289550781,445.1297302246094,414.52825927734375,524.3853759765625,481.9330749511719,439.38861083984375,409.230224609375,560.6755981445312,509.358154296875,435.1650695800781,460.0622253417969,536.3276977539062,478.6505432128906,524.0013427734375,448.87493896484375,600.1156616210938,450.2081298828125,581.190185546875,469.0298461914063,670.79345703125,444.1111450195313,647.8853149414062
362,369.0,1,backhand,417.1206970214844,471.6446533203125,452.9798278808594,443.131103515625,411.4480590820313,520.0640258789062,483.7261657714844,434.2912292480469,407.7149963378906,555.2869873046875,511.9249267578125,430.3568115234375,458.6323547363281,537.89306640625,477.6190490722656,526.390869140625,446.8180541992188,596.9490356445312,451.400146484375,582.1988525390625,466.35345458984375,669.515380859375,448.6646118164063,649.9466552734375
362,370.0,1,backhand,418.5319519042969,470.2166137695313,455.0215759277344,443.0293884277344,412.4019470214844,518.3301391601562,486.8088989257813,432.7950439453125,408.0220947265625,553.5658569335938,517.298828125,426.03759765625,459.29205322265625,537.1552124023438,478.6933288574219,526.4937133789062,447.73486328125,596.7537231445312,451.8516540527344,583.8098754882812,466.86865234375,669.6324462890625,451.410888671875,652.0167236328125
362,371.0,1,backhand,418.2108459472656,468.7279052734375,457.5752868652344,443.1076049804688,416.0954895019531,517.959228515625,493.2633056640625,435.4208984375,410.9136352539063,554.30029296875,523.8838500976562,423.1281127929688,459.0845336914063,532.26708984375,481.77392578125,523.1219482421875,444.6888427734375,592.2022705078125,460.415771484375,582.523193359375,465.6256408691406,666.34716796875,465.3936462402344,655.9180908203125
362,372.0,1,backhand,420.0390625,468.6886596679688,461.65716552734375,441.9220275878906,416.400146484375,516.599365234375,499.9840393066406,435.35638427734375,411.0661010742188,551.9308471679688,529.2952270507812,419.9633483886719,458.5250854492188,532.2176513671875,482.7470703125,521.2579345703125,447.0300598144531,597.786376953125,464.7345581054688,579.4886474609375,464.79595947265625,673.9547119140625,470.8468017578125,648.5921630859375
362,373.0,1,backhand,423.22015380859375,468.3514099121094,466.298828125,441.5791320800781,416.6896667480469,513.8766479492188,505.675048828125,435.5525512695313,412.2222290039063,547.2164306640625,532.0657958984375,417.2791137695313,458.6645812988281,533.064208984375,483.8944396972656,521.1751708984375,448.9112548828125,599.9646606445312,467.500732421875,576.2408447265625,464.856689453125,677.4923706054688,477.0804748535156,642.4934692382812
362,374.0,1,backhand,425.4129638671875,469.6258850097656,470.8301086425781,443.4909057617188,417.0693664550781,512.9340209960938,511.0908508300781,438.042724609375,413.0999145507813,543.408935546875,532.2431030273438,417.0406494140625,458.43701171875,534.91455078125,485.559326171875,522.7821655273438,450.3421630859375,601.3845825195312,472.9896545410156,574.8959350585938,465.6456298828125,679.5503540039062,485.2478637695313,639.4532470703125
362,375.0,1,backhand,428.0992736816406,470.5481262207031,474.1820068359375,445.4543762207031,418.48089599609375,512.5987548828125,510.9604797363281,441.9730529785156,415.4512634277344,540.7109375,532.4098510742188,423.7332763671875,458.7141418457031,538.3917846679688,486.5504760742188,525.916015625,451.4825744628906,606.9638671875,472.5670471191406,574.4925537109375,463.6834716796875,688.1292114257812,488.5675048828125,635.718994140625
362,376.0,1,backhand,430.3761596679688,473.4869995117188,479.9239501953125,448.2197265625,420.4718627929688,514.4371948242188,517.1271362304688,445.0655822753906,416.3514099121094,537.9436645507812,535.3280029296875,426.20556640625,463.460205078125,546.676513671875,493.5120544433594,533.2803344726562,452.6180419921875,611.8950805664062,477.873046875,577.029541015625,468.02679443359375,690.6865844726562,495.9302368164063,634.6416625976562
362,377.0,1,backhand,434.5833435058594,473.10638427734375,484.5058898925781,448.8946838378906,424.3172607421875,512.5828857421875,520.8132934570312,446.9067077636719,419.3165283203125,535.5560302734375,535.859375,432.9558715820313,462.0358276367188,547.7406005859375,493.1468200683594,535.1046752929688,454.3852844238281,615.1614990234375,484.6048889160156,583.0335693359375,467.4009704589844,691.2132568359375,506.6192626953125,639.7655029296875
464,449.0,1,backhand,367.2857055664063,436.0540466308594,348.62957763671875,440.4692077636719,373.53900146484375,474.36419677734375,332.00213623046875,472.2251281738281,338.7689208984375,483.727294921875,324.45428466796875,445.3987121582031,402.85101318359375,501.2451171875,381.9159240722656,503.3880615234375,412.9345397949219,556.6453857421875,344.3711853027344,551.9772338867188,457.7513427734375,596.5112915039062,312.17547607421875,586.1303100585938
464,450.0,1,backhand,360.3200378417969,440.433837890625,347.6447448730469,438.8236083984375,359.5450134277344,477.6775817871094,329.4242858886719,464.3812255859375,327.9812927246094,482.640380859375,321.3182067871094,438.926025390625,391.022216796875,504.79241943359375,373.3140869140625,503.3185424804688,411.199462890625,558.9910888671875,342.2269287109375,549.7745971679688,458.3286743164063,598.802734375,303.7880249023437,582.9074096679688
464,451.0,1,backhand,355.0433349609375,442.2660827636719,341.520751953125,440.42327880859375,346.06158447265625,478.4128723144531,320.45220947265625,461.9761047363281,313.365478515625,485.3797912597656,322.3060913085937,433.88385009765625,388.4063720703125,506.20556640625,369.5665893554688,505.8565673828125,406.6983642578125,559.7675170898438,335.3377685546875,551.2039794921875,457.5070190429688,599.5728759765625,302.8656616210937,586.3825073242188
464,452.0,1,backhand,350.5701904296875,446.7341918945313,334.0453796386719,437.4493408203125,335.5012512207031,483.1004333496094,319.3749389648437,458.6027526855469,296.5377502441406,486.8784790039063,307.6952209472656,464.9758605957031,381.5086975097656,508.9224243164063,359.9768981933594,504.92138671875,399.7132873535156,560.5757446289062,326.9670104980469,552.6995849609375,453.7589721679688,596.1548461914062,300.0360717773437,586.6215209960938
464,453.0,1,backhand,342.53466796875,446.650634765625,328.0955505371094,440.8207702636719,328.7381591796875,479.8458251953125,315.731689453125,466.5891418457031,292.6460266113281,483.2056274414063,297.7271423339844,476.9800109863281,376.4388122558594,509.850341796875,356.1816101074219,507.5304565429688,398.01611328125,560.6006469726562,319.1949768066406,551.8291625976562,450.0769348144531,599.5128784179688,298.13946533203125,588.654541015625
