frame,timestamp,player_1_x_pixel,player_1_y_pixel,player_1_x_meter,player_1_y_meter,player_1_kp_left_shoulder_x,player_1_kp_left_shoulder_y,player_1_kp_right_shoulder_x,player_1_kp_right_shoulder_y,player_1_kp_left_elbow_x,player_1_kp_left_elbow_y,player_1_kp_right_elbow_x,player_1_kp_right_elbow_y,player_1_kp_left_wrist_x,player_1_kp_left_wrist_y,player_1_kp_right_wrist_x,player_1_kp_right_wrist_y,player_1_kp_left_hip_x,player_1_kp_left_hip_y,player_1_kp_right_hip_x,player_1_kp_right_hip_y,player_1_kp_left_knee_x,player_1_kp_left_knee_y,player_1_kp_right_knee_x,player_1_kp_right_knee_y,player_1_kp_left_ankle_x,player_1_kp_left_ankle_y,player_1_kp_right_ankle_x,player_1_kp_right_ankle_y,player_2_x_pixel,player_2_y_pixel,player_2_x_meter,player_2_y_meter,player_2_kp_left_shoulder_x,player_2_kp_left_shoulder_y,player_2_kp_right_shoulder_x,player_2_kp_right_shoulder_y,player_2_kp_left_elbow_x,player_2_kp_left_elbow_y,player_2_kp_right_elbow_x,player_2_kp_right_elbow_y,player_2_kp_left_wrist_x,player_2_kp_left_wrist_y,player_2_kp_right_wrist_x,player_2_kp_right_wrist_y,player_2_kp_left_hip_x,player_2_kp_left_hip_y,player_2_kp_right_hip_x,player_2_kp_right_hip_y,player_2_kp_left_knee_x,player_2_kp_left_knee_y,player_2_kp_right_knee_x,player_2_kp_right_knee_y,player_2_kp_left_ankle_x,player_2_kp_left_ankle_y,player_2_kp_right_ankle_x,player_2_kp_right_ankle_y,ball_x,ball_y,is_wall_hit,is_racket_hit,racket_hit_player_id,wall_hit_x_pixel,wall_hit_y_pixel,wall_hit_x_meter,wall_hit_y_meter,is_rally_frame,rally_id,stroke_type,shot_type,shot_direction,shot_depth
10,0.16666666666666666,517.2698753669304,584.2829609528266,2.0962504853994894,7.4572280761458964,510.42803955078125,385.15484619140625,550.19873046875,393.47503662109375,492.3166198730469,411.2843017578125,556.4611206054688,431.25286865234375,482.6839904785156,436.61724853515625,555.535888671875,452.07391357421875,512.9542846679688,458.1527404785156,540.6815795898438,460.97369384765625,504.46771240234375,510.503173828125,541.4942626953125,509.04144287109375,503.89556884765625,565.822509765625,541.636474609375,559.049560546875,825.248968047247,525.4293939196533,4.676630945401737,6.2808672031927335,828.2424926757812,376.99017333984375,801.6585693359375,378.5431823730469,820.1651000976562,402.0806884765625,799.2073364257812,403.4814147949219,793.9173583984375,409.61517333984375,783.8744506835938,414.4564208984375,847.9534912109375,423.17425537109375,824.1554565429688,423.8849792480469,857.5402221679688,463.2349548339844,802.4451904296875,460.6692810058594,881.6732788085938,503.479248046875,792.5067138671875,499.47479248046875,759.0,404.0,False,False,-1,,,,,True,0,,,,
11,0.18333333333333332,516.5414985148825,584.5420949806322,2.0910255204020745,7.461878304438344,509.50506591796875,384.7633056640625,550.0565795898438,392.9681701660156,490.892333984375,412.32244873046875,556.7976684570312,430.6579284667969,481.2907409667969,436.997802734375,555.2486572265625,452.4081726074219,510.80780029296875,457.84075927734375,538.7874145507812,460.928466796875,504.45928955078125,511.594970703125,539.1138305664062,510.8856201171875,502.569580078125,567.2181396484375,538.2446899414062,561.4840698242188,823.6311429213264,525.7289720694874,4.661460506295873,6.287577256049985,824.4827880859375,376.83026123046875,800.143798828125,381.0561218261719,819.8555908203125,399.0641174316406,798.9993896484375,407.5682678222656,793.4603271484375,407.973876953125,781.6856689453125,417.7589416503906,845.5280151367188,424.06011962890625,822.5972290039062,424.385986328125,857.3031616210938,462.2864685058594,800.9952392578125,460.36090087890625,878.9544677734375,502.8154296875,786.4757690429688,497.7899169921875,753.0,404.0,False,False,-1,,,,,True,0,,,,
12,0.2,515.8727707944036,584.8472057133141,2.0863461304879456,7.467364600072001,509.47454833984375,385.0667724609375,550.0535888671875,393.49139404296875,490.65850830078125,412.698974609375,556.4576416015625,431.5452880859375,480.8498229980469,437.73297119140625,554.8094482421875,453.16937255859375,510.39678955078125,458.1549072265625,538.4451293945312,461.328857421875,504.3287353515625,511.565673828125,539.29931640625,510.94140625,502.0982666015625,567.1110229492188,538.2966918945312,561.3343505859375,821.9763803975293,526.0819361566472,4.645806883854384,6.295492648479361,820.4396362304688,379.2044677734375,797.9650268554688,382.8225402832031,809.9255981445312,402.8705139160156,795.65478515625,410.1188659667969,781.2423706054688,410.5967712402344,781.3743896484375,419.27978515625,842.80908203125,424.7386474609375,820.4580078125,425.12030029296875,855.8140258789062,462.7928466796875,799.2631225585938,461.99481201171875,879.19580078125,502.78118896484375,781.6419067382812,499.3623046875,749.0,404.0,False,False,-1,,,,,True,0,,,,
13,0.21666666666666667,515.2623131867263,585.1458271890775,2.082112466252308,7.472733077744929,509.3556823730469,385.1510925292969,550.1234130859375,393.6148681640625,490.4162902832031,412.9913024902344,556.5338134765625,431.95941162109375,480.69342041015625,438.14923095703125,554.619140625,453.3651123046875,510.2053527832031,458.2377014160156,538.3590698242188,461.4188232421875,504.3146667480469,511.55029296875,539.1888427734375,510.95166015625,502.1123962402344,567.2814331054688,538.1461791992188,561.5013427734375,820.1428982932734,526.438087104153,4.628597627192769,6.303461349605993,816.0781860351562,381.0509033203125,794.5213623046875,382.42828369140625,804.8697509765625,406.391357421875,794.4163818359375,409.0785217285156,778.1967163085938,413.5535888671875,784.66015625,418.62933349609375,839.5903930664062,426.1329345703125,817.37548828125,425.79632568359375,854.7678833007812,464.5199279785156,797.0108032226562,463.2456359863281,878.7034912109375,502.44879150390625,778.4194946289062,498.4852294921875,743.0,404.0,False,False,-1,,,,,True,0,,,,
14,0.23333333333333334,514.7073191876027,585.4253708242079,2.0782814636937754,7.477753400455367,509.10137939453125,385.6130065917969,549.7479248046875,394.2899475097656,490.18231201171875,413.7174377441406,556.0534057617188,433.3758544921875,480.35955810546875,439.13531494140625,553.60546875,455.30352783203125,509.8565979003906,458.3980712890625,537.9581909179688,461.6376037597656,504.27911376953125,511.8978271484375,539.0459594726562,511.2122802734375,502.1373596191406,567.5274658203125,538.162841796875,561.5009155273438,818.0315383916759,526.7545409856891,4.609105923258468,6.3105037504363475,810.715576171875,384.0695495605469,790.4776611328125,380.3792724609375,798.2116088867188,411.77593994140625,784.3446655273438,396.68572998046875,772.8435668945312,414.4346008300781,774.4983520507812,394.44073486328125,837.5862426757812,426.97039794921875,816.347412109375,426.0137939453125,852.5810546875,465.3583679199219,792.8403930664062,461.9193115234375,881.4638671875,501.655029296875,771.5956420898438,496.3559265136719,739.0,404.0,False,False,-1,,,,,True,0,,,,
15,0.25,514.1943435303323,585.7046038615778,2.0747809481567505,7.482763438985559,508.8940124511719,385.94659423828125,549.553955078125,394.39739990234375,489.9468078613281,414.3091735839844,555.3245849609375,433.3016052246094,480.0252380371094,439.9385986328125,551.9459228515625,454.847900390625,509.2872314453125,458.73095703125,537.4500732421875,461.8445739746094,504.11248779296875,512.4194946289062,539.1521606445312,511.6285400390625,502.0782470703125,568.1666259765625,538.3709716796875,562.0670166015625,815.7097111275334,527.0149206974517,4.587974362536403,6.316254480545959,809.3709716796875,385.1197204589844,787.018310546875,377.06689453125,797.34326171875,412.90496826171875,773.5044555664062,372.5762939453125,767.9386596679688,419.580078125,758.94384765625,349.8377990722656,834.1649169921875,427.1410217285156,811.9724731445312,425.2276916503906,852.8868408203125,465.74725341796875,792.1552124023438,460.341796875,876.4039916992188,501.147216796875,769.8401489257812,496.9437561035156,733.0,402.0,False,False,-1,,,,,True,0,,,,
16,0.26666666666666666,513.7052579630499,586.0054257078915,2.0715075019394575,7.488157646522128,508.508056640625,386.22772216796875,549.5339965820312,395.21429443359375,489.9192199707031,414.98822021484375,554.8992309570312,435.25262451171875,479.6580810546875,440.5306091308594,551.3394775390625,456.1064453125,508.7640075683594,459.2051086425781,537.2442016601562,462.5084533691406,503.6258239746094,512.5899047851562,539.1329345703125,511.8839111328125,501.9365234375,568.6823120117188,538.314453125,562.1148681640625,813.4160601973759,527.235363558184,4.567237047134521,6.321096401226724,805.2494506835938,386.7925720214844,783.3424072265625,377.4546203613281,793.0689086914062,415.3270263671875,768.3687744140625,367.830810546875,763.1528930664062,420.7478942871094,751.7557983398438,344.9559020996094,831.4686279296875,428.60919189453125,809.1572265625,426.59503173828125,851.2494506835938,466.3166809082031,787.6206665039062,461.4644775390625,876.900146484375,500.9598388671875,762.2890625,497.7582702636719,727.0,404.0,False,False,-1,,,,,True,0,,,,
17,0.2833333333333333,513.2366664704724,586.3390845004808,2.0684536526945445,7.494137304447048,508.3011779785156,386.6055603027344,549.2819213867188,395.8504638671875,489.9119567871094,415.93865966796875,553.9720458984375,436.467041015625,479.45587158203125,441.26995849609375,549.3782348632812,455.1054382324219,508.3695373535156,459.71856689453125,536.9173583984375,463.0846862792969,503.4935607910156,512.9060668945312,539.419189453125,512.2357177734375,501.8551025390625,569.6856689453125,538.5947265625,562.6806640625,811.4131682026746,527.43940514695,4.549109530014441,6.3255812353287135,802.0146484375,387.23406982421875,780.6869506835938,384.4537353515625,789.8521728515625,414.10833740234375,771.4442138671875,400.8663330078125,759.8714599609375,423.10565185546875,757.8108520507812,405.5081481933594,829.45654296875,429.71649169921875,806.5816650390625,428.1169128417969,847.5475463867188,465.6825866699219,781.1673583984375,464.3783264160156,876.6931762695312,503.0711669921875,763.4859008789062,500.1351318359375,721.0,404.0,False,False,-1,,,,,True,0,,,,
18,0.3,512.8084081332634,586.7199817377991,2.0657980793828363,7.5009585380808925,508.2418518066406,386.85400390625,548.9513549804688,396.29681396484375,490.08184814453125,416.5556335449219,553.1387329101562,436.56097412109375,479.3222351074219,441.9784240722656,546.4532470703125,451.2689208984375,508.35516357421875,460.2734375,536.8019409179688,463.697998046875,503.4753112792969,513.1325073242188,539.4151611328125,512.7555541992188,501.6097717285156,570.2054443359375,538.7728271484375,563.26416015625,809.816688671275,527.618181403233,4.534619646575118,6.329517975494302,797.4715576171875,386.4637756347656,778.2538452148438,387.5199890136719,791.473388671875,413.8128662109375,774.1984252929688,414.62384033203125,760.4415283203125,425.95977783203125,759.5208740234375,427.265869140625,826.2572631835938,430.40606689453125,804.4376220703125,429.8427734375,846.2271728515625,467.483642578125,776.652099609375,466.9847412109375,876.1348876953125,504.3961181640625,759.3908081054688,501.4259033203125,719.0,408.0,False,False,-1,,,,,True,0,,,,
19,0.31666666666666665,512.4473679265253,587.1822755194978,2.0638088297944925,7.5092303598936265,507.9324035644531,387.0986633300781,548.4261474609375,396.7974548339844,490.0264587402344,417.88714599609375,552.3975830078125,436.9410095214844,478.84783935546875,443.140869140625,543.8804931640625,445.56085205078125,508.07366943359375,460.7700500488281,536.43701171875,464.34539794921875,503.28765869140625,512.815673828125,539.4814453125,513.119873046875,501.3288879394531,570.197509765625,538.76953125,563.892822265625,808.5430635024072,527.7199580811571,4.523185557368669,6.3317328977412775,790.48095703125,389.5286560058594,771.3128662109375,389.53631591796875,785.635498046875,416.164306640625,773.6593017578125,415.981689453125,755.5399169921875,427.1690368652344,756.783203125,431.2991027832031,823.6200561523438,432.5805969238281,801.92431640625,432.4291687011719,845.6565551757812,467.7995300292969,773.2424926757812,465.60198974609375,876.3834228515625,504.0179443359375,758.0704345703125,499.729736328125,713.0,408.0,False,False,-1,,,,,True,0,,,,
20,0.3333333333333333,512.1625994681256,587.7667262145435,2.0626271560226237,7.519677479714569,507.72479248046875,387.6897277832031,548.354248046875,396.9800109863281,490.2496032714844,418.7482604980469,552.2726440429688,436.74810791015625,478.9801330566406,444.5963439941406,543.159423828125,445.3332214355469,507.7688293457031,461.4005126953125,536.3041381835938,464.73162841796875,502.8448181152344,513.0037231445312,539.8717651367188,513.0472412109375,500.8134765625,570.5432739257812,539.2152709960938,563.8790893554688,807.3936112517126,527.6804658378024,4.513259170267955,6.330760822405566,785.894287109375,391.51806640625,767.9049072265625,390.2586975097656,782.6747436523438,418.5999450683594,774.0811157226562,416.69183349609375,754.2722778320312,429.74652099609375,756.755615234375,433.0292663574219,819.7953491210938,434.2619934082031,798.7056884765625,433.4551086425781,843.466796875,468.5501403808594,769.7897338867188,465.0663146972656,874.35107421875,504.19708251953125,758.4878540039062,497.7041015625,709.0,410.0,False,False,-1,,,,,True,0,,,,
21,0.35,511.93421580545146,588.4864111564948,2.0621215306587564,7.532524725586832,507.2568359375,388.07415771484375,547.9312133789062,396.52593994140625,490.3393249511719,419.0790710449219,552.2562255859375,435.67376708984375,478.98687744140625,445.5033874511719,542.9882202148438,446.42205810546875,507.9153137207031,461.71539306640625,536.4973754882812,464.6200866699219,502.47540283203125,513.6062622070312,539.843505859375,513.0203247070312,500.660888671875,571.28564453125,539.1439208984375,564.0805053710938,806.1882013298247,527.467036639092,4.503359980733093,6.325851308833109,778.80322265625,393.1038513183594,766.2175903320312,392.5321044921875,774.7593994140625,422.1798095703125,773.8074340820312,422.2047119140625,750.9730834960938,433.2442932128906,753.9039306640625,435.9540100097656,815.5453491210938,436.3616638183594,797.6432495117188,435.6565246582031,841.244384765625,471.337158203125,766.8704833984375,466.9871826171875,873.477783203125,505.49609375,756.1668090820312,497.2616271972656,703.0,412.0,False,False,-1,,,,,True,0,,,,
22,0.36666666666666664,511.72198830271134,589.3113537175091,2.061927872649134,7.547223646934661,506.7837219238281,388.5927429199219,547.351806640625,396.4320068359375,490.5460205078125,419.8115539550781,551.602294921875,435.073486328125,479.2472229003906,446.82550048828125,541.3463134765625,446.7026062011719,507.7853698730469,461.95196533203125,536.3692016601562,464.58489990234375,502.1957702636719,513.8764038085938,539.8069458007812,513.1864013671875,500.4358215332031,571.4310302734375,538.98779296875,564.4767456054688,804.8383383337107,527.1093079328668,4.492621747085924,6.31766772553037,777.0526123046875,395.51904296875,763.00341796875,395.48529052734375,772.7864379882812,426.097900390625,766.4786376953125,426.83740234375,747.8561401367188,437.5444641113281,748.9570922851562,439.8402404785156,809.4526977539062,437.0791015625,791.6979370117188,437.60394287109375,832.814208984375,472.9750671386719,765.8480224609375,468.3118591308594,870.6287841796875,505.46923828125,752.6358032226562,497.3290710449219,699.0,415.0,False,False,-1,,,,,True,0,,,,
23,0.38333333333333336,511.4837880226511,590.1889510716816,2.061628623768031,7.562822438333974,506.57147216796875,389.486328125,546.8126831054688,396.5928649902344,490.7259521484375,420.31060791015625,551.0367431640625,434.6542053222656,479.5628356933594,447.64898681640625,541.395263671875,449.1076354980469,507.6815185546875,462.28955078125,536.1154174804688,464.6144104003906,501.90338134765625,514.09033203125,539.820068359375,513.17919921875,500.0706787109375,571.21923828125,539.0244140625,564.3375244140625,803.3120156501441,526.6944129538073,4.480501035818014,6.308177264590351,773.1492919921875,398.17718505859375,757.4674682617188,397.33062744140625,771.573974609375,428.7845458984375,761.127197265625,427.6289978027344,750.5003051757812,440.37835693359375,747.0713500976562,440.5109558105469,806.069091796875,438.4596252441406,787.4237060546875,438.6435546875,828.285400390625,474.72784423828125,761.5601196289062,469.2010192871094,868.5247192382812,505.2734375,751.3063354492188,495.830322265625,693.0,417.0,False,False,-1,,,,,True,0,,,,
24,0.4,511.18885451327037,591.0767332066825,2.0609131154674647,7.578554258515409,507.2003173828125,390.9888000488281,547.277587890625,397.24365234375,492.79449462890625,420.7857666015625,549.6282958984375,436.4913330078125,479.199462890625,449.38226318359375,541.0145263671875,451.16668701171875,508.37646484375,462.6705627441406,536.900634765625,463.6586608886719,501.21710205078125,514.4495849609375,539.2597045898438,510.304443359375,501.62890625,570.986083984375,541.079833984375,558.3409423828125,801.5550275705534,526.3174337402318,4.466237786227306,6.299526273708603,767.67724609375,399.3448486328125,754.6679077148438,395.17315673828125,760.4791870117188,432.62725830078125,756.4827270507812,425.9527587890625,744.8150024414062,444.59423828125,745.23779296875,442.09674072265625,802.534423828125,438.5748291015625,785.2203369140625,436.9927978515625,824.69970703125,475.8785095214844,753.3566284179688,466.0011901855469,867.8800659179688,508.27752685546875,751.0582275390625,492.7767028808594,689.0,419.0,False,False,-1,,,,,True,0,,,,
